Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Jan 11, 2023 6:00 AM;Jan 11, 2023 7:00 AM;39,423.50;5,263.75;34,159.75;0.00
Jan 11, 2023 7:00 AM;Jan 11, 2023 8:00 AM;37,117.50;5,321.25;31,796.25;0.00
Jan 11, 2023 8:00 AM;Jan 11, 2023 9:00 AM;34,308.75;5,362.25;28,737.00;209.50
Jan 11, 2023 9:00 AM;Jan 11, 2023 10:00 AM;32,465.25;5,349.50;26,084.75;1,031.00
Jan 11, 2023 10:00 AM;Jan 11, 2023 11:00 AM;31,950.00;5,514.50;24,323.50;2,112.00
Jan 11, 2023 11:00 AM;Jan 11, 2023 12:00 PM;31,717.00;5,701.75;23,126.25;2,889.00
Jan 11, 2023 12:00 PM;Jan 11, 2023 1:00 PM;31,404.50;5,861.50;22,497.25;3,045.75
Jan 11, 2023 1:00 PM;Jan 11, 2023 2:00 PM;30,637.75;5,923.75;22,125.75;2,588.25
Jan 11, 2023 2:00 PM;Jan 11, 2023 3:00 PM;29,882.50;5,921.75;22,040.25;1,920.50
Jan 11, 2023 3:00 PM;Jan 11, 2023 4:00 PM;28,217.50;5,603.25;21,770.25;844.00
Jan 11, 2023 4:00 PM;Jan 11, 2023 5:00 PM;27,444.00;5,538.75;21,762.25;143.00
Jan 11, 2023 5:00 PM;Jan 11, 2023 6:00 PM;27,997.00;5,620.25;22,376.75;0.00
Jan 11, 2023 6:00 PM;Jan 11, 2023 7:00 PM;29,694.75;5,738.00;23,956.75;0.00
Jan 11, 2023 7:00 PM;Jan 11, 2023 8:00 PM;31,837.75;5,649.75;26,188.00;0.00
Jan 11, 2023 8:00 PM;Jan 11, 2023 9:00 PM;34,120.00;5,700.00;28,420.00;0.00
Jan 11, 2023 9:00 PM;Jan 11, 2023 10:00 PM;36,280.25;5,742.25;30,538.00;0.00
Jan 11, 2023 10:00 PM;Jan 11, 2023 11:00 PM;37,513.25;5,742.50;31,770.75;0.00
Jan 11, 2023 11:00 PM;Jan 12, 2023 12:00 AM;39,126.25;5,518.75;33,607.50;0.00
Jan 12, 2023 12:00 AM;Jan 12, 2023 1:00 AM;42,340.50;4,663.75;37,676.75;0.00
Jan 12, 2023 1:00 AM;Jan 12, 2023 2:00 AM;42,334.00;5,077.00;37,257.00;0.00
Jan 12, 2023 2:00 AM;Jan 12, 2023 3:00 AM;40,977.75;5,187.50;35,790.25;0.00
Jan 12, 2023 3:00 AM;Jan 12, 2023 4:00 AM;39,836.00;5,388.00;34,448.00;0.00
Jan 12, 2023 4:00 AM;Jan 12, 2023 5:00 AM;40,262.25;5,706.25;34,556.00;0.00
Jan 12, 2023 5:00 AM;Jan 12, 2023 6:00 AM;41,047.00;5,431.50;35,615.50;0.00
Jan 12, 2023 6:00 AM;Jan 12, 2023 7:00 AM;43,896.00;5,205.75;38,690.25;0.00
Jan 12, 2023 7:00 AM;Jan 12, 2023 8:00 AM;45,877.25;5,328.50;40,548.75;0.00
Jan 12, 2023 8:00 AM;Jan 12, 2023 9:00 AM;47,690.25;5,297.75;42,115.50;277.00
Jan 12, 2023 9:00 AM;Jan 12, 2023 10:00 AM;50,073.50;5,219.25;43,471.00;1,383.25
Jan 12, 2023 10:00 AM;Jan 12, 2023 11:00 AM;51,870.50;5,259.25;44,167.75;2,443.50
Jan 12, 2023 11:00 AM;Jan 12, 2023 12:00 PM;52,475.00;5,126.50;44,517.00;2,831.50
Jan 12, 2023 12:00 PM;Jan 12, 2023 1:00 PM;52,062.00;5,307.75;44,139.00;2,615.25
Jan 12, 2023 1:00 PM;Jan 12, 2023 2:00 PM;50,484.25;5,450.50;42,888.75;2,145.00
Jan 12, 2023 2:00 PM;Jan 12, 2023 3:00 PM;47,401.00;5,302.50;40,730.00;1,368.50
Jan 12, 2023 3:00 PM;Jan 12, 2023 4:00 PM;44,093.50;4,879.00;38,616.00;598.50
Jan 12, 2023 4:00 PM;Jan 12, 2023 5:00 PM;41,606.75;5,045.75;36,425.25;135.75
Jan 12, 2023 5:00 PM;Jan 12, 2023 6:00 PM;40,405.25;5,548.75;34,856.50;0.00
Jan 12, 2023 6:00 PM;Jan 12, 2023 7:00 PM;40,316.00;5,840.75;34,475.25;0.00
Jan 12, 2023 7:00 PM;Jan 12, 2023 8:00 PM;41,534.25;5,889.25;35,645.00;0.00
Jan 12, 2023 8:00 PM;Jan 12, 2023 9:00 PM;42,792.75;5,737.25;37,055.50;0.00
Jan 12, 2023 9:00 PM;Jan 12, 2023 10:00 PM;43,504.50;5,447.75;38,056.75;0.00
Jan 12, 2023 10:00 PM;Jan 12, 2023 11:00 PM;43,128.25;5,423.25;37,705.00;0.00
Jan 12, 2023 11:00 PM;Jan 13, 2023 12:00 AM;43,362.00;5,605.00;37,757.00;0.00
Jan 13, 2023 12:00 AM;Jan 13, 2023 1:00 AM;44,896.50;4,823.50;40,073.00;0.00
Jan 13, 2023 1:00 AM;Jan 13, 2023 2:00 AM;44,497.25;5,510.25;38,987.00;0.00
Jan 13, 2023 2:00 AM;Jan 13, 2023 3:00 AM;43,412.50;5,564.75;37,847.75;0.00
Jan 13, 2023 3:00 AM;Jan 13, 2023 4:00 AM;42,629.00;5,539.25;37,089.75;0.00
Jan 13, 2023 4:00 AM;Jan 13, 2023 5:00 AM;41,871.50;5,621.25;36,250.25;0.00
Jan 13, 2023 5:00 AM;Jan 13, 2023 6:00 AM;41,801.75;5,464.25;36,337.50;0.00
Jan 13, 2023 6:00 AM;Jan 13, 2023 7:00 AM;42,036.25;5,270.50;36,765.75;0.00
Jan 13, 2023 7:00 AM;Jan 13, 2023 8:00 AM;41,774.50;5,370.00;36,404.50;0.00
Jan 13, 2023 8:00 AM;Jan 13, 2023 9:00 AM;42,210.00;5,485.75;36,404.25;320.00
Jan 13, 2023 9:00 AM;Jan 13, 2023 10:00 AM;44,434.25;5,679.00;36,784.25;1,971.00
Jan 13, 2023 10:00 AM;Jan 13, 2023 11:00 AM;47,637.00;5,928.00;37,441.00;4,268.00
Jan 13, 2023 11:00 AM;Jan 13, 2023 12:00 PM;50,166.50;5,360.00;38,672.00;6,134.50
Jan 13, 2023 12:00 PM;Jan 13, 2023 1:00 PM;52,029.00;5,471.00;39,753.25;6,804.75
Jan 13, 2023 1:00 PM;Jan 13, 2023 2:00 PM;51,966.50;5,554.00;40,031.75;6,380.75
Jan 13, 2023 2:00 PM;Jan 13, 2023 3:00 PM;50,269.25;5,608.50;39,696.25;4,964.50
Jan 13, 2023 3:00 PM;Jan 13, 2023 4:00 PM;47,105.75;5,438.75;39,543.25;2,123.75
Jan 13, 2023 4:00 PM;Jan 13, 2023 5:00 PM;45,243.75;5,453.75;39,490.50;299.50
Jan 13, 2023 5:00 PM;Jan 13, 2023 6:00 PM;45,073.50;5,426.75;39,646.75;0.00
Jan 13, 2023 6:00 PM;Jan 13, 2023 7:00 PM;45,428.75;5,364.00;40,064.75;0.00
Jan 13, 2023 7:00 PM;Jan 13, 2023 8:00 PM;45,722.25;5,350.25;40,372.00;0.00
Jan 13, 2023 8:00 PM;Jan 13, 2023 9:00 PM;45,548.00;5,387.75;40,160.25;0.00
Jan 13, 2023 9:00 PM;Jan 13, 2023 10:00 PM;44,987.25;5,452.25;39,535.00;0.00
Jan 13, 2023 10:00 PM;Jan 13, 2023 11:00 PM;43,280.25;5,554.00;37,726.25;0.00
Jan 13, 2023 11:00 PM;Jan 14, 2023 12:00 AM;42,310.00;5,586.75;36,723.25;0.00
Jan 14, 2023 12:00 AM;Jan 14, 2023 1:00 AM;40,740.75;4,187.00;36,553.75;0.00
Jan 14, 2023 1:00 AM;Jan 14, 2023 2:00 AM;39,341.50;4,505.00;34,836.50;0.00
Jan 14, 2023 2:00 AM;Jan 14, 2023 3:00 AM;37,819.00;4,850.75;32,968.25;0.00
Jan 14, 2023 3:00 AM;Jan 14, 2023 4:00 AM;37,273.75;5,539.25;31,734.50;0.00
Jan 14, 2023 4:00 AM;Jan 14, 2023 5:00 AM;36,022.75;5,889.75;30,133.00;0.00
Jan 14, 2023 5:00 AM;Jan 14, 2023 6:00 AM;33,957.50;5,969.00;27,988.50;0.00
Jan 14, 2023 6:00 AM;Jan 14, 2023 7:00 AM;32,082.25;5,680.25;26,402.00;0.00
Jan 14, 2023 7:00 AM;Jan 14, 2023 8:00 AM;30,733.50;5,480.50;25,253.00;0.00
Jan 14, 2023 8:00 AM;Jan 14, 2023 9:00 AM;31,411.75;5,755.00;25,147.00;509.75
Jan 14, 2023 9:00 AM;Jan 14, 2023 10:00 AM;34,338.25;6,037.50;25,560.50;2,740.25
Jan 14, 2023 10:00 AM;Jan 14, 2023 11:00 AM;37,974.50;6,357.25;26,689.75;4,927.50
Jan 14, 2023 11:00 AM;Jan 14, 2023 12:00 PM;40,770.75;6,402.75;28,512.75;5,855.25
Jan 14, 2023 12:00 PM;Jan 14, 2023 1:00 PM;42,411.50;6,361.50;30,851.25;5,198.75
Jan 14, 2023 1:00 PM;Jan 14, 2023 2:00 PM;43,151.00;6,120.50;33,400.00;3,630.50
Jan 14, 2023 2:00 PM;Jan 14, 2023 3:00 PM;43,802.25;5,641.25;36,273.00;1,888.00
Jan 14, 2023 3:00 PM;Jan 14, 2023 4:00 PM;45,260.00;5,369.25;39,190.00;700.75
Jan 14, 2023 4:00 PM;Jan 14, 2023 5:00 PM;46,839.00;5,375.00;41,317.75;146.25
Jan 14, 2023 5:00 PM;Jan 14, 2023 6:00 PM;47,836.75;5,382.00;42,454.75;0.00
Jan 14, 2023 6:00 PM;Jan 14, 2023 7:00 PM;48,400.25;5,398.00;43,002.25;0.00
Jan 14, 2023 7:00 PM;Jan 14, 2023 8:00 PM;48,355.00;5,447.75;42,907.25;0.00
Jan 14, 2023 8:00 PM;Jan 14, 2023 9:00 PM;47,707.75;5,453.25;42,254.50;0.00
Jan 14, 2023 9:00 PM;Jan 14, 2023 10:00 PM;46,630.75;5,431.25;41,199.50;0.00
Jan 14, 2023 10:00 PM;Jan 14, 2023 11:00 PM;44,837.25;5,638.00;39,199.25;0.00
Jan 14, 2023 11:00 PM;Jan 15, 2023 12:00 AM;43,586.75;5,647.50;37,939.25;0.00
Jan 15, 2023 12:00 AM;Jan 15, 2023 1:00 AM;43,027.25;5,802.25;37,225.00;0.00
Jan 15, 2023 1:00 AM;Jan 15, 2023 2:00 AM;41,412.50;5,517.00;35,895.50;0.00
Jan 15, 2023 2:00 AM;Jan 15, 2023 3:00 AM;39,869.75;5,427.25;34,442.50;0.00
Jan 15, 2023 3:00 AM;Jan 15, 2023 4:00 AM;38,876.75;5,489.25;33,387.50;0.00
Jan 15, 2023 4:00 AM;Jan 15, 2023 5:00 AM;37,716.00;5,556.50;32,159.50;0.00
Jan 15, 2023 5:00 AM;Jan 15, 2023 6:00 AM;36,956.00;5,718.00;31,238.00;0.00
Jan 15, 2023 6:00 AM;Jan 15, 2023 7:00 AM;36,445.50;5,665.00;30,780.50;0.00
Jan 15, 2023 7:00 AM;Jan 15, 2023 8:00 AM;36,266.50;5,591.75;30,674.75;0.00
Jan 15, 2023 8:00 AM;Jan 15, 2023 9:00 AM;37,009.25;5,411.50;31,398.25;199.50
Jan 15, 2023 9:00 AM;Jan 15, 2023 10:00 AM;39,202.00;5,119.75;32,807.25;1,275.00
Jan 15, 2023 10:00 AM;Jan 15, 2023 11:00 AM;42,770.75;4,628.75;35,171.00;2,971.00
Jan 15, 2023 11:00 AM;Jan 15, 2023 12:00 PM;46,279.50;4,040.25;37,758.75;4,480.50
Jan 15, 2023 12:00 PM;Jan 15, 2023 1:00 PM;48,972.25;3,895.00;39,787.25;5,290.00
Jan 15, 2023 1:00 PM;Jan 15, 2023 2:00 PM;49,375.50;4,265.75;39,981.50;5,128.25
Jan 15, 2023 2:00 PM;Jan 15, 2023 3:00 PM;49,379.25;5,046.50;40,187.50;4,145.25
Jan 15, 2023 3:00 PM;Jan 15, 2023 4:00 PM;47,913.00;5,251.25;40,658.75;2,003.00
Jan 15, 2023 4:00 PM;Jan 15, 2023 5:00 PM;46,538.00;5,181.50;41,012.25;344.25
Jan 15, 2023 5:00 PM;Jan 15, 2023 6:00 PM;46,928.25;5,170.50;41,757.75;0.00
Jan 15, 2023 6:00 PM;Jan 15, 2023 7:00 PM;47,712.25;5,144.00;42,568.25;0.00
Jan 15, 2023 7:00 PM;Jan 15, 2023 8:00 PM;47,123.75;5,215.75;41,908.00;0.00
Jan 15, 2023 8:00 PM;Jan 15, 2023 9:00 PM;45,879.00;5,411.25;40,467.75;0.00
Jan 15, 2023 9:00 PM;Jan 15, 2023 10:00 PM;43,771.25;5,352.75;38,418.50;0.00
Jan 15, 2023 10:00 PM;Jan 15, 2023 11:00 PM;40,374.50;5,295.00;35,079.50;0.00
Jan 15, 2023 11:00 PM;Jan 16, 2023 12:00 AM;37,127.75;4,963.00;32,164.75;0.00
Jan 16, 2023 12:00 AM;Jan 16, 2023 1:00 AM;34,707.75;3,807.25;30,900.50;0.00
Jan 16, 2023 1:00 AM;Jan 16, 2023 2:00 AM;31,484.50;3,912.00;27,572.50;0.00
Jan 16, 2023 2:00 AM;Jan 16, 2023 3:00 AM;29,042.50;3,621.25;25,421.25;0.00
Jan 16, 2023 3:00 AM;Jan 16, 2023 4:00 AM;26,030.25;3,138.00;22,892.25;0.00
Jan 16, 2023 4:00 AM;Jan 16, 2023 5:00 AM;23,904.50;2,986.50;20,918.00;0.00
Jan 16, 2023 5:00 AM;Jan 16, 2023 6:00 AM;22,155.75;2,657.00;19,498.75;0.00
Jan 16, 2023 6:00 AM;Jan 16, 2023 7:00 AM;22,083.25;2,834.50;19,248.75;0.00
Jan 16, 2023 7:00 AM;Jan 16, 2023 8:00 AM;22,208.00;2,914.00;19,294.00;0.00
Jan 16, 2023 8:00 AM;Jan 16, 2023 9:00 AM;24,376.25;2,624.75;20,806.50;945.00
Jan 16, 2023 9:00 AM;Jan 16, 2023 10:00 AM;29,744.25;2,627.00;22,532.50;4,584.75
Jan 16, 2023 10:00 AM;Jan 16, 2023 11:00 AM;34,084.00;2,682.75;23,217.25;8,184.00
Jan 16, 2023 11:00 AM;Jan 16, 2023 12:00 PM;36,429.25;2,703.75;23,468.00;10,257.50
Jan 16, 2023 12:00 PM;Jan 16, 2023 1:00 PM;37,011.50;2,757.25;24,142.00;10,112.25
Jan 16, 2023 1:00 PM;Jan 16, 2023 2:00 PM;36,505.75;2,962.75;25,172.25;8,370.75
Jan 16, 2023 2:00 PM;Jan 16, 2023 3:00 PM;33,810.00;3,295.50;25,291.50;5,223.00
Jan 16, 2023 3:00 PM;Jan 16, 2023 4:00 PM;30,822.00;2,566.75;26,101.75;2,153.50
Jan 16, 2023 4:00 PM;Jan 16, 2023 5:00 PM;29,464.25;2,593.25;26,569.00;302.00
Jan 16, 2023 5:00 PM;Jan 16, 2023 6:00 PM;29,568.50;2,525.50;27,043.00;0.00
Jan 16, 2023 6:00 PM;Jan 16, 2023 7:00 PM;29,990.75;2,406.75;27,584.00;0.00
Jan 16, 2023 7:00 PM;Jan 16, 2023 8:00 PM;30,619.50;2,324.75;28,294.75;0.00
Jan 16, 2023 8:00 PM;Jan 16, 2023 9:00 PM;30,418.50;2,260.50;28,158.00;0.00
Jan 16, 2023 9:00 PM;Jan 16, 2023 10:00 PM;30,214.50;2,382.75;27,831.75;0.00
Jan 16, 2023 10:00 PM;Jan 16, 2023 11:00 PM;29,379.75;2,669.25;26,710.50;0.00
Jan 16, 2023 11:00 PM;Jan 17, 2023 12:00 AM;29,049.25;3,105.00;25,944.25;0.00
Jan 17, 2023 12:00 AM;Jan 17, 2023 1:00 AM;30,217.75;3,786.25;26,431.50;0.00
Jan 17, 2023 1:00 AM;Jan 17, 2023 2:00 AM;30,456.25;4,109.50;26,346.75;0.00
Jan 17, 2023 2:00 AM;Jan 17, 2023 3:00 AM;31,538.75;4,787.50;26,751.25;0.00
Jan 17, 2023 3:00 AM;Jan 17, 2023 4:00 AM;33,049.75;5,115.25;27,934.50;0.00
Jan 17, 2023 4:00 AM;Jan 17, 2023 5:00 AM;33,200.75;5,793.25;27,407.50;0.00
Jan 17, 2023 5:00 AM;Jan 17, 2023 6:00 AM;32,374.25;6,028.75;26,345.50;0.00
Jan 17, 2023 6:00 AM;Jan 17, 2023 7:00 AM;32,452.50;5,942.25;26,510.25;0.00
Jan 17, 2023 7:00 AM;Jan 17, 2023 8:00 AM;32,119.25;5,246.50;26,872.75;0.00
Jan 17, 2023 8:00 AM;Jan 17, 2023 9:00 AM;31,509.75;5,121.00;25,576.25;812.50
Jan 17, 2023 9:00 AM;Jan 17, 2023 10:00 AM;32,749.75;5,021.75;23,356.00;4,372.00
Jan 17, 2023 10:00 AM;Jan 17, 2023 11:00 AM;34,962.75;5,123.50;21,301.25;8,538.00
Jan 17, 2023 11:00 AM;Jan 17, 2023 12:00 PM;36,303.25;5,196.75;19,318.50;11,788.00
Jan 17, 2023 12:00 PM;Jan 17, 2023 1:00 PM;35,846.25;5,402.50;17,642.50;12,801.25
Jan 17, 2023 1:00 PM;Jan 17, 2023 2:00 PM;33,755.00;5,608.00;16,716.75;11,430.25
Jan 17, 2023 2:00 PM;Jan 17, 2023 3:00 PM;29,076.75;5,678.50;15,600.75;7,797.50
Jan 17, 2023 3:00 PM;Jan 17, 2023 4:00 PM;22,751.50;5,144.25;13,872.25;3,735.00
Jan 17, 2023 4:00 PM;Jan 17, 2023 5:00 PM;18,532.00;5,051.75;12,872.00;608.25
Jan 17, 2023 5:00 PM;Jan 17, 2023 6:00 PM;17,809.00;4,904.00;12,905.00;0.00
Jan 17, 2023 6:00 PM;Jan 17, 2023 7:00 PM;18,062.75;4,718.75;13,344.00;0.00
Jan 17, 2023 7:00 PM;Jan 17, 2023 8:00 PM;18,289.00;4,603.50;13,685.50;0.00
Jan 17, 2023 8:00 PM;Jan 17, 2023 9:00 PM;17,796.50;4,601.50;13,195.00;0.00
Jan 17, 2023 9:00 PM;Jan 17, 2023 10:00 PM;17,175.75;4,677.00;12,498.75;0.00
Jan 17, 2023 10:00 PM;Jan 17, 2023 11:00 PM;16,186.25;4,627.75;11,558.50;0.00
Jan 17, 2023 11:00 PM;Jan 18, 2023 12:00 AM;15,442.50;4,558.75;10,883.75;0.00
Jan 18, 2023 12:00 AM;Jan 18, 2023 1:00 AM;15,453.00;4,456.00;10,997.00;0.00
Jan 18, 2023 1:00 AM;Jan 18, 2023 2:00 AM;13,938.25;4,599.00;9,339.25;0.00
Jan 18, 2023 2:00 AM;Jan 18, 2023 3:00 AM;13,116.25;4,512.25;8,604.00;0.00
Jan 18, 2023 3:00 AM;Jan 18, 2023 4:00 AM;11,330.75;3,762.00;7,568.75;0.00
Jan 18, 2023 4:00 AM;Jan 18, 2023 5:00 AM;10,385.50;3,596.00;6,789.50;0.00
Jan 18, 2023 5:00 AM;Jan 18, 2023 6:00 AM;10,513.25;3,437.00;7,076.25;0.00
Jan 18, 2023 6:00 AM;Jan 18, 2023 7:00 AM;10,610.00;3,419.75;7,190.25;0.00
Jan 18, 2023 7:00 AM;Jan 18, 2023 8:00 AM;10,496.50;3,331.75;7,164.75;0.00
Jan 18, 2023 8:00 AM;Jan 18, 2023 9:00 AM;11,283.75;3,404.50;7,414.75;464.50
Jan 18, 2023 9:00 AM;Jan 18, 2023 10:00 AM;13,716.50;3,638.75;7,503.50;2,574.25
Jan 18, 2023 10:00 AM;Jan 18, 2023 11:00 AM;16,477.25;4,113.75;7,213.00;5,150.50
Jan 18, 2023 11:00 AM;Jan 18, 2023 12:00 PM;18,397.50;4,655.00;6,750.50;6,992.00
Jan 18, 2023 12:00 PM;Jan 18, 2023 1:00 PM;19,104.25;5,040.50;6,470.75;7,593.00
Jan 18, 2023 1:00 PM;Jan 18, 2023 2:00 PM;18,826.50;5,322.00;6,550.25;6,954.25
Jan 18, 2023 2:00 PM;Jan 18, 2023 3:00 PM;17,453.75;5,489.25;6,708.00;5,256.50
Jan 18, 2023 3:00 PM;Jan 18, 2023 4:00 PM;14,827.50;4,842.25;7,303.00;2,682.25
Jan 18, 2023 4:00 PM;Jan 18, 2023 5:00 PM;13,884.25;4,737.00;8,617.75;529.50
Jan 18, 2023 5:00 PM;Jan 18, 2023 6:00 PM;15,305.50;4,734.25;10,571.25;0.00
Jan 18, 2023 6:00 PM;Jan 18, 2023 7:00 PM;17,308.00;4,685.75;12,622.25;0.00
Jan 18, 2023 7:00 PM;Jan 18, 2023 8:00 PM;19,199.50;4,566.00;14,633.50;0.00
Jan 18, 2023 8:00 PM;Jan 18, 2023 9:00 PM;20,502.00;4,419.50;16,082.50;0.00
Jan 18, 2023 9:00 PM;Jan 18, 2023 10:00 PM;21,844.50;4,223.25;17,621.25;0.00
Jan 18, 2023 10:00 PM;Jan 18, 2023 11:00 PM;22,958.75;4,081.25;18,877.50;0.00
Jan 18, 2023 11:00 PM;Jan 19, 2023 12:00 AM;24,373.00;3,963.50;20,409.50;0.00
Jan 19, 2023 12:00 AM;Jan 19, 2023 1:00 AM;28,200.25;4,309.25;23,891.00;0.00
Jan 19, 2023 1:00 AM;Jan 19, 2023 2:00 AM;27,722.00;3,838.50;23,883.50;0.00
Jan 19, 2023 2:00 AM;Jan 19, 2023 3:00 AM;27,681.25;3,599.00;24,082.25;0.00
Jan 19, 2023 3:00 AM;Jan 19, 2023 4:00 AM;27,565.00;3,467.75;24,097.25;0.00
Jan 19, 2023 4:00 AM;Jan 19, 2023 5:00 AM;27,251.00;3,209.00;24,042.00;0.00
Jan 19, 2023 5:00 AM;Jan 19, 2023 6:00 AM;27,312.25;3,262.25;24,050.00;0.00
Jan 19, 2023 6:00 AM;Jan 19, 2023 7:00 AM;27,839.50;3,466.75;24,372.75;0.00
Jan 19, 2023 7:00 AM;Jan 19, 2023 8:00 AM;27,126.00;3,766.00;23,360.00;0.00
Jan 19, 2023 8:00 AM;Jan 19, 2023 9:00 AM;26,784.25;4,018.75;22,077.75;687.75
Jan 19, 2023 9:00 AM;Jan 19, 2023 10:00 AM;27,816.75;4,014.25;20,561.75;3,240.75
Jan 19, 2023 10:00 AM;Jan 19, 2023 11:00 AM;29,031.00;4,150.00;18,646.00;6,235.00
Jan 19, 2023 11:00 AM;Jan 19, 2023 12:00 PM;29,341.50;4,442.75;16,739.75;8,159.00
Jan 19, 2023 12:00 PM;Jan 19, 2023 1:00 PM;28,539.50;4,431.75;15,538.00;8,569.75
Jan 19, 2023 1:00 PM;Jan 19, 2023 2:00 PM;26,656.75;4,398.50;14,799.25;7,459.00
Jan 19, 2023 2:00 PM;Jan 19, 2023 3:00 PM;23,491.50;4,216.75;14,052.75;5,222.00
Jan 19, 2023 3:00 PM;Jan 19, 2023 4:00 PM;19,095.25;3,778.25;12,855.25;2,461.75
Jan 19, 2023 4:00 PM;Jan 19, 2023 5:00 PM;16,202.00;3,589.25;12,149.75;463.00
Jan 19, 2023 5:00 PM;Jan 19, 2023 6:00 PM;15,546.50;3,373.00;12,170.50;3.00
Jan 19, 2023 6:00 PM;Jan 19, 2023 7:00 PM;15,342.00;3,159.00;12,183.00;0.00
Jan 19, 2023 7:00 PM;Jan 19, 2023 8:00 PM;15,201.50;2,980.75;12,220.75;0.00
Jan 19, 2023 8:00 PM;Jan 19, 2023 9:00 PM;14,659.75;2,802.75;11,857.00;0.00
Jan 19, 2023 9:00 PM;Jan 19, 2023 10:00 PM;13,988.00;2,609.25;11,378.75;0.00
Jan 19, 2023 10:00 PM;Jan 19, 2023 11:00 PM;13,243.00;2,543.25;10,699.75;0.00
Jan 19, 2023 11:00 PM;Jan 20, 2023 12:00 AM;12,405.75;2,327.00;10,078.75;0.00
Jan 20, 2023 12:00 AM;Jan 20, 2023 1:00 AM;10,723.25;1,820.75;8,902.50;0.00
Jan 20, 2023 1:00 AM;Jan 20, 2023 2:00 AM;9,985.25;1,661.00;8,324.25;0.00
Jan 20, 2023 2:00 AM;Jan 20, 2023 3:00 AM;9,023.50;1,509.25;7,514.25;0.00
Jan 20, 2023 3:00 AM;Jan 20, 2023 4:00 AM;8,103.50;1,533.75;6,569.75;0.00
Jan 20, 2023 4:00 AM;Jan 20, 2023 5:00 AM;7,552.50;1,539.25;6,013.25;0.00
Jan 20, 2023 5:00 AM;Jan 20, 2023 6:00 AM;7,275.50;1,524.75;5,750.75;0.00
Jan 20, 2023 6:00 AM;Jan 20, 2023 7:00 AM;6,576.25;1,431.25;5,145.00;0.00
Jan 20, 2023 7:00 AM;Jan 20, 2023 8:00 AM;5,859.50;1,272.00;4,585.25;2.25
Jan 20, 2023 8:00 AM;Jan 20, 2023 9:00 AM;5,705.75;1,191.75;4,060.50;453.50
Jan 20, 2023 9:00 AM;Jan 20, 2023 10:00 AM;6,973.00;1,156.50;3,534.25;2,282.25
Jan 20, 2023 10:00 AM;Jan 20, 2023 11:00 AM;8,532.00;1,045.75;2,910.75;4,575.50
Jan 20, 2023 11:00 AM;Jan 20, 2023 12:00 PM;9,291.25;832.00;2,351.75;6,107.50
Jan 20, 2023 12:00 PM;Jan 20, 2023 1:00 PM;9,037.00;603.00;1,997.00;6,437.00
Jan 20, 2023 1:00 PM;Jan 20, 2023 2:00 PM;7,853.00;424.50;1,707.25;5,721.25
Jan 20, 2023 2:00 PM;Jan 20, 2023 3:00 PM;6,393.75;307.50;1,595.50;4,490.75
Jan 20, 2023 3:00 PM;Jan 20, 2023 4:00 PM;4,081.25;304.25;1,525.00;2,252.00
Jan 20, 2023 4:00 PM;Jan 20, 2023 5:00 PM;2,308.25;299.00;1,557.50;451.75
Jan 20, 2023 5:00 PM;Jan 20, 2023 6:00 PM;2,010.75;322.50;1,686.50;1.75
Jan 20, 2023 6:00 PM;Jan 20, 2023 7:00 PM;2,230.75;395.00;1,835.75;0.00
Jan 20, 2023 7:00 PM;Jan 20, 2023 8:00 PM;2,501.75;512.00;1,989.75;0.00
Jan 20, 2023 8:00 PM;Jan 20, 2023 9:00 PM;2,740.75;663.25;2,077.50;0.00
Jan 20, 2023 9:00 PM;Jan 20, 2023 10:00 PM;3,096.50;824.25;2,272.25;0.00
Jan 20, 2023 10:00 PM;Jan 20, 2023 11:00 PM;3,505.25;989.25;2,516.00;0.00
Jan 20, 2023 11:00 PM;Jan 21, 2023 12:00 AM;3,871.50;1,064.25;2,807.25;0.00
Jan 21, 2023 12:00 AM;Jan 21, 2023 1:00 AM;5,232.50;671.50;4,561.00;0.00
Jan 21, 2023 1:00 AM;Jan 21, 2023 2:00 AM;5,938.00;912.75;5,025.25;0.00
Jan 21, 2023 2:00 AM;Jan 21, 2023 3:00 AM;6,679.50;1,148.00;5,531.50;0.00
Jan 21, 2023 3:00 AM;Jan 21, 2023 4:00 AM;7,448.25;1,351.25;6,097.00;0.00
Jan 21, 2023 4:00 AM;Jan 21, 2023 5:00 AM;8,230.75;1,686.50;6,544.25;0.00
Jan 21, 2023 5:00 AM;Jan 21, 2023 6:00 AM;8,870.75;1,779.00;7,091.75;0.00
Jan 21, 2023 6:00 AM;Jan 21, 2023 7:00 AM;9,546.00;1,742.50;7,803.50;0.00
Jan 21, 2023 7:00 AM;Jan 21, 2023 8:00 AM;9,673.50;1,561.75;8,110.25;1.50
Jan 21, 2023 8:00 AM;Jan 21, 2023 9:00 AM;10,354.25;1,440.75;8,601.50;312.00
Jan 21, 2023 9:00 AM;Jan 21, 2023 10:00 AM;12,232.75;1,396.50;9,296.75;1,539.50
Jan 21, 2023 10:00 AM;Jan 21, 2023 11:00 AM;14,205.75;1,359.50;9,744.00;3,102.25
Jan 21, 2023 11:00 AM;Jan 21, 2023 12:00 PM;15,776.50;1,300.25;10,238.00;4,238.25
