Start date;End date;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Aug 10, 2023 12:00 AM;Aug 10, 2023 1:00 AM;38,316.75;32,002.75
Aug 10, 2023 1:00 AM;Aug 10, 2023 2:00 AM;36,896.00;30,952.75
Aug 10, 2023 2:00 AM;Aug 10, 2023 3:00 AM;36,293.75;30,442.75
Aug 10, 2023 3:00 AM;Aug 10, 2023 4:00 AM;36,829.50;31,096.25
Aug 10, 2023 4:00 AM;Aug 10, 2023 5:00 AM;38,286.25;32,665.25
Aug 10, 2023 5:00 AM;Aug 10, 2023 6:00 AM;41,438.75;36,018.50
Aug 10, 2023 6:00 AM;Aug 10, 2023 7:00 AM;46,296.75;40,440.25
Aug 10, 2023 7:00 AM;Aug 10, 2023 8:00 AM;50,696.75;41,278.00
Aug 10, 2023 8:00 AM;Aug 10, 2023 9:00 AM;53,666.50;37,073.75
Aug 10, 2023 9:00 AM;Aug 10, 2023 10:00 AM;55,208.25;30,140.50
Aug 10, 2023 10:00 AM;Aug 10, 2023 11:00 AM;57,037.25;24,500.00
Aug 10, 2023 11:00 AM;Aug 10, 2023 12:00 PM;58,456.00;20,717.50
Aug 10, 2023 12:00 PM;Aug 10, 2023 1:00 PM;58,451.25;17,674.00
Aug 10, 2023 1:00 PM;Aug 10, 2023 2:00 PM;57,680.50;16,034.25
Aug 10, 2023 2:00 PM;Aug 10, 2023 3:00 PM;56,306.75;15,746.50
Aug 10, 2023 3:00 PM;Aug 10, 2023 4:00 PM;54,700.25;17,379.25
Aug 10, 2023 4:00 PM;Aug 10, 2023 5:00 PM;53,208.00;21,546.50
Aug 10, 2023 5:00 PM;Aug 10, 2023 6:00 PM;52,334.00;28,752.75
Aug 10, 2023 6:00 PM;Aug 10, 2023 7:00 PM;51,904.50;37,960.00
Aug 10, 2023 7:00 PM;Aug 10, 2023 8:00 PM;51,452.50;45,394.00
Aug 10, 2023 8:00 PM;Aug 10, 2023 9:00 PM;49,013.25;46,123.25
Aug 10, 2023 9:00 PM;Aug 10, 2023 10:00 PM;46,899.00;44,458.50
Aug 10, 2023 10:00 PM;Aug 10, 2023 11:00 PM;43,851.50;41,253.75
Aug 10, 2023 11:00 PM;Aug 11, 2023 12:00 AM;40,655.75;37,914.00
Aug 11, 2023 12:00 AM;Aug 11, 2023 1:00 AM;38,965.25;36,720.25
Aug 11, 2023 1:00 AM;Aug 11, 2023 2:00 AM;37,638.50;34,930.75
Aug 11, 2023 2:00 AM;Aug 11, 2023 3:00 AM;36,845.75;33,499.50
Aug 11, 2023 3:00 AM;Aug 11, 2023 4:00 AM;37,136.00;33,377.75
Aug 11, 2023 4:00 AM;Aug 11, 2023 5:00 AM;38,657.00;34,619.75
Aug 11, 2023 5:00 AM;Aug 11, 2023 6:00 AM;41,529.75;37,223.50
Aug 11, 2023 6:00 AM;Aug 11, 2023 7:00 AM;46,044.25;40,607.25
Aug 11, 2023 7:00 AM;Aug 11, 2023 8:00 AM;50,292.50;40,418.50
Aug 11, 2023 8:00 AM;Aug 11, 2023 9:00 AM;52,447.25;34,429.75
Aug 11, 2023 9:00 AM;Aug 11, 2023 10:00 AM;53,392.50;26,767.50
Aug 11, 2023 10:00 AM;Aug 11, 2023 11:00 AM;54,142.25;20,319.50
Aug 11, 2023 11:00 AM;Aug 11, 2023 12:00 PM;55,245.25;15,904.75
Aug 11, 2023 12:00 PM;Aug 11, 2023 1:00 PM;55,173.75;12,519.25
Aug 11, 2023 1:00 PM;Aug 11, 2023 2:00 PM;54,050.75;10,735.25
Aug 11, 2023 2:00 PM;Aug 11, 2023 3:00 PM;52,766.25;11,295.50
Aug 11, 2023 3:00 PM;Aug 11, 2023 4:00 PM;52,333.50;14,935.00
Aug 11, 2023 4:00 PM;Aug 11, 2023 5:00 PM;51,177.50;19,926.00
Aug 11, 2023 5:00 PM;Aug 11, 2023 6:00 PM;50,697.75;27,925.00
Aug 11, 2023 6:00 PM;Aug 11, 2023 7:00 PM;50,233.75;37,151.25
Aug 11, 2023 7:00 PM;Aug 11, 2023 8:00 PM;48,993.00;43,132.00
Aug 11, 2023 8:00 PM;Aug 11, 2023 9:00 PM;47,261.50;43,950.50
Aug 11, 2023 9:00 PM;Aug 11, 2023 10:00 PM;45,439.00;41,820.75
Aug 11, 2023 10:00 PM;Aug 11, 2023 11:00 PM;42,573.25;37,763.75
Aug 11, 2023 11:00 PM;Aug 12, 2023 12:00 AM;39,689.25;33,823.50
Aug 12, 2023 12:00 AM;Aug 12, 2023 1:00 AM;38,429.50;32,097.25
Aug 12, 2023 1:00 AM;Aug 12, 2023 2:00 AM;36,442.50;29,767.00
Aug 12, 2023 2:00 AM;Aug 12, 2023 3:00 AM;35,549.25;28,448.50
Aug 12, 2023 3:00 AM;Aug 12, 2023 4:00 AM;35,259.00;28,033.25
Aug 12, 2023 4:00 AM;Aug 12, 2023 5:00 AM;35,405.25;28,030.00
Aug 12, 2023 5:00 AM;Aug 12, 2023 6:00 AM;35,996.75;28,316.00
Aug 12, 2023 6:00 AM;Aug 12, 2023 7:00 AM;37,155.25;28,484.50
Aug 12, 2023 7:00 AM;Aug 12, 2023 8:00 AM;39,480.25;27,791.50
Aug 12, 2023 8:00 AM;Aug 12, 2023 9:00 AM;42,638.75;26,404.00
Aug 12, 2023 9:00 AM;Aug 12, 2023 10:00 AM;45,341.25;24,437.00
Aug 12, 2023 10:00 AM;Aug 12, 2023 11:00 AM;46,904.00;21,819.75
Aug 12, 2023 11:00 AM;Aug 12, 2023 12:00 PM;47,505.75;18,856.75
Aug 12, 2023 12:00 PM;Aug 12, 2023 1:00 PM;47,630.50;16,678.75
Aug 12, 2023 1:00 PM;Aug 12, 2023 2:00 PM;46,667.00;14,742.75
Aug 12, 2023 2:00 PM;Aug 12, 2023 3:00 PM;45,441.25;13,455.25
Aug 12, 2023 3:00 PM;Aug 12, 2023 4:00 PM;44,978.00;14,044.25
Aug 12, 2023 4:00 PM;Aug 12, 2023 5:00 PM;44,061.00;15,989.75
Aug 12, 2023 5:00 PM;Aug 12, 2023 6:00 PM;44,233.50;20,966.50
Aug 12, 2023 6:00 PM;Aug 12, 2023 7:00 PM;44,708.25;27,462.00
Aug 12, 2023 7:00 PM;Aug 12, 2023 8:00 PM;43,909.25;31,938.25
Aug 12, 2023 8:00 PM;Aug 12, 2023 9:00 PM;42,251.75;33,528.25
Aug 12, 2023 9:00 PM;Aug 12, 2023 10:00 PM;40,382.75;32,254.25
Aug 12, 2023 10:00 PM;Aug 12, 2023 11:00 PM;38,462.00;29,915.75
Aug 12, 2023 11:00 PM;Aug 13, 2023 12:00 AM;36,145.50;27,178.50
Aug 13, 2023 12:00 AM;Aug 13, 2023 1:00 AM;34,398.50;26,014.75
Aug 13, 2023 1:00 AM;Aug 13, 2023 2:00 AM;33,824.00;24,985.75
Aug 13, 2023 2:00 AM;Aug 13, 2023 3:00 AM;32,782.00;23,435.75
Aug 13, 2023 3:00 AM;Aug 13, 2023 4:00 AM;32,185.00;22,772.25
Aug 13, 2023 4:00 AM;Aug 13, 2023 5:00 AM;32,504.00;23,167.25
Aug 13, 2023 5:00 AM;Aug 13, 2023 6:00 AM;32,703.25;23,719.25
Aug 13, 2023 6:00 AM;Aug 13, 2023 7:00 AM;33,291.00;24,094.00
Aug 13, 2023 7:00 AM;Aug 13, 2023 8:00 AM;35,184.00;23,320.75
Aug 13, 2023 8:00 AM;Aug 13, 2023 9:00 AM;38,185.00;21,339.75
Aug 13, 2023 9:00 AM;Aug 13, 2023 10:00 AM;41,854.25;18,840.75
Aug 13, 2023 10:00 AM;Aug 13, 2023 11:00 AM;44,264.50;15,236.25
Aug 13, 2023 11:00 AM;Aug 13, 2023 12:00 PM;45,958.25;12,688.75
Aug 13, 2023 12:00 PM;Aug 13, 2023 1:00 PM;46,415.50;10,901.50
Aug 13, 2023 1:00 PM;Aug 13, 2023 2:00 PM;45,743.25;10,311.25
Aug 13, 2023 2:00 PM;Aug 13, 2023 3:00 PM;44,643.25;10,863.00
Aug 13, 2023 3:00 PM;Aug 13, 2023 4:00 PM;45,345.75;15,084.25
Aug 13, 2023 4:00 PM;Aug 13, 2023 5:00 PM;44,389.25;19,294.75
Aug 13, 2023 5:00 PM;Aug 13, 2023 6:00 PM;44,052.00;25,740.00
Aug 13, 2023 6:00 PM;Aug 13, 2023 7:00 PM;43,949.50;32,868.25
Aug 13, 2023 7:00 PM;Aug 13, 2023 8:00 PM;43,166.50;37,807.75
Aug 13, 2023 8:00 PM;Aug 13, 2023 9:00 PM;42,058.25;39,493.75
Aug 13, 2023 9:00 PM;Aug 13, 2023 10:00 PM;41,035.00;38,842.75
Aug 13, 2023 10:00 PM;Aug 13, 2023 11:00 PM;39,520.50;37,222.50
Aug 13, 2023 11:00 PM;Aug 14, 2023 12:00 AM;37,270.00;34,906.50
Aug 14, 2023 12:00 AM;Aug 14, 2023 1:00 AM;35,405.25;32,410.25
Aug 14, 2023 1:00 AM;Aug 14, 2023 2:00 AM;34,042.50;30,916.00
Aug 14, 2023 2:00 AM;Aug 14, 2023 3:00 AM;33,672.25;30,499.25
Aug 14, 2023 3:00 AM;Aug 14, 2023 4:00 AM;34,482.00;31,517.00
Aug 14, 2023 4:00 AM;Aug 14, 2023 5:00 AM;36,235.75;33,409.75
Aug 14, 2023 5:00 AM;Aug 14, 2023 6:00 AM;39,839.25;37,009.75
Aug 14, 2023 6:00 AM;Aug 14, 2023 7:00 AM;45,335.25;41,835.50
Aug 14, 2023 7:00 AM;Aug 14, 2023 8:00 AM;50,111.25;42,829.75
Aug 14, 2023 8:00 AM;Aug 14, 2023 9:00 AM;53,285.75;39,064.00
Aug 14, 2023 9:00 AM;Aug 14, 2023 10:00 AM;54,538.75;32,796.50
Aug 14, 2023 10:00 AM;Aug 14, 2023 11:00 AM;55,976.75;27,831.00
Aug 14, 2023 11:00 AM;Aug 14, 2023 12:00 PM;58,044.25;25,549.50
Aug 14, 2023 12:00 PM;Aug 14, 2023 1:00 PM;59,157.25;24,459.25
Aug 14, 2023 1:00 PM;Aug 14, 2023 2:00 PM;58,778.75;24,105.75
Aug 14, 2023 2:00 PM;Aug 14, 2023 3:00 PM;58,367.50;25,601.00
Aug 14, 2023 3:00 PM;Aug 14, 2023 4:00 PM;58,068.75;28,627.75
Aug 14, 2023 4:00 PM;Aug 14, 2023 5:00 PM;56,481.25;32,067.25
Aug 14, 2023 5:00 PM;Aug 14, 2023 6:00 PM;55,039.50;37,114.00
Aug 14, 2023 6:00 PM;Aug 14, 2023 7:00 PM;53,348.00;42,155.00
Aug 14, 2023 7:00 PM;Aug 14, 2023 8:00 PM;51,551.75;45,183.75
Aug 14, 2023 8:00 PM;Aug 14, 2023 9:00 PM;49,798.00;45,021.50
Aug 14, 2023 9:00 PM;Aug 14, 2023 10:00 PM;47,674.25;41,992.25
Aug 14, 2023 10:00 PM;Aug 14, 2023 11:00 PM;44,601.00;37,748.50
Aug 14, 2023 11:00 PM;Aug 15, 2023 12:00 AM;41,876.25;34,445.50
Aug 15, 2023 12:00 AM;Aug 15, 2023 1:00 AM;41,250.25;33,881.25
Aug 15, 2023 1:00 AM;Aug 15, 2023 2:00 AM;40,031.50;32,452.50
Aug 15, 2023 2:00 AM;Aug 15, 2023 3:00 AM;39,396.50;31,566.75
Aug 15, 2023 3:00 AM;Aug 15, 2023 4:00 AM;39,741.25;31,958.75
Aug 15, 2023 4:00 AM;Aug 15, 2023 5:00 AM;40,989.50;33,238.50
Aug 15, 2023 5:00 AM;Aug 15, 2023 6:00 AM;43,746.00;35,962.00
Aug 15, 2023 6:00 AM;Aug 15, 2023 7:00 AM;48,916.50;40,803.00
Aug 15, 2023 7:00 AM;Aug 15, 2023 8:00 AM;53,147.00;41,772.50
Aug 15, 2023 8:00 AM;Aug 15, 2023 9:00 AM;55,764.25;38,537.50
Aug 15, 2023 9:00 AM;Aug 15, 2023 10:00 AM;57,467.75;33,979.50
Aug 15, 2023 10:00 AM;Aug 15, 2023 11:00 AM;59,125.00;29,830.00
Aug 15, 2023 11:00 AM;Aug 15, 2023 12:00 PM;60,309.50;26,530.75
Aug 15, 2023 12:00 PM;Aug 15, 2023 1:00 PM;60,629.75;24,305.00
Aug 15, 2023 1:00 PM;Aug 15, 2023 2:00 PM;60,033.00;23,211.00
Aug 15, 2023 2:00 PM;Aug 15, 2023 3:00 PM;58,769.50;22,957.25
Aug 15, 2023 3:00 PM;Aug 15, 2023 4:00 PM;58,072.25;25,243.50
Aug 15, 2023 4:00 PM;Aug 15, 2023 5:00 PM;56,993.50;29,275.75
Aug 15, 2023 5:00 PM;Aug 15, 2023 6:00 PM;56,176.50;35,381.50
Aug 15, 2023 6:00 PM;Aug 15, 2023 7:00 PM;55,514.50;41,721.00
Aug 15, 2023 7:00 PM;Aug 15, 2023 8:00 PM;54,470.75;46,044.00
Aug 15, 2023 8:00 PM;Aug 15, 2023 9:00 PM;52,622.75;46,809.75
Aug 15, 2023 9:00 PM;Aug 15, 2023 10:00 PM;50,630.75;45,285.75
Aug 15, 2023 10:00 PM;Aug 15, 2023 11:00 PM;47,361.50;42,103.00
